Product_Number,T일 예정 수주량,T+1일 예정 수주량,T+2일 예정 수주량,T+3일 예정 수주량,T+4일 예정 수주량,작년 T일 예정 수주량,작년 T+1일 예정 수주량,작년 T+2일 예정 수주량,작년 T+3일 예정 수주량,작년 T+4일 예정 수주량,T일 예상 수주량,T+1일 예상 수주량,T+2일 예상 수주량,T+3일 예상 수주량,T+4일 예상 수주량,DateTime,DoW,Temperature,Humidity
Product_b2,3,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2022-04-24 12:38:00,Sunday,21.63182409012132,39.84149480069324
Product_e3,290,195,122,245,191,243,0,187,291,291,286,287,0,0,291,2022-05-06 14:33:00,Friday,23.332711496746203,38.916793926247294
Product_d9,2,7,10,12,0,0,13,0,5,13,11,0,0,12,12,2022-04-23 11:34:00,Saturday,24.4842132639792,40.82117035110533
Product_99,196,183,139,83,78,109,0,108,114,145,216,300,322,0,380,2022-05-06 06:32:00,Friday,23.332711496746203,38.916793926247294
Product_c2,0,0,0,64,0,0,0,126,126,126,126,126,0,126,126,2022-04-17 06:29:00,Sunday,19.585171755725188,32.27125954198473
Product_f2,4,0,0,0,4,4,3,0,0,0,0,0,0,0,0,2022-04-22 06:00:00,Friday,20.91,42.03
Product_b3,1,0,0,10,18,12,14,14,30,0,36,17,29,15,0,2022-04-12 07:08:00,Tuesday,24.04711317418214,46.974902740937225
Product_ae,5,0,0,0,5,7,10,21,0,0,19,10,14,15,17,2022-04-23 06:30:00,Saturday,24.4842132639792,40.82117035110533
Product_b1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-27 17:06:00,Sunday,22.076666666666668,37.06
Product_b9,66,0,0,0,0,0,0,75,25,0,18,28,86,83,86,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_ab,44,25,25,47,0,0,42,16,5,44,92,110,0,171,0,2022-03-25 17:30:00,Friday,18.93392681838465,30.314096385542168
Product_bb,0,0,0,0,0,0,0,2,0,0,0,0,0,18,18,2022-04-07 06:30:00,Thursday,22.20712784588441,24.05949211908932
Product_c5,420,355,336,330,0,0,318,327,329,327,382,223,0,412,0,2022-03-25 17:30:00,Friday,18.93392681838465,30.314096385542168
Product_cd,116,73,49,51,53,0,46,50,61,50,22,0,0,0,0,2022-04-23 06:36:00,Saturday,24.4842132639792,40.82117035110533
Product_d6,91,99,98,97,91,0,94,101,105,105,64,0,0,0,0,2022-04-08 10:00:00,Friday,22.86332020997376,23.87544619422572
Product_e9,95,12,35,0,0,0,20,9,0,0,0,0,0,0,0,2022-04-08 18:00:00,Friday,22.86332020997376,23.87544619422572
Product_f2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-24 06:44:00,Sunday,21.63182409012132,39.84149480069324
Product_d2,0,0,90,61,54,57,30,29,0,25,31,25,25,38,20,2022-04-27 07:42:00,Wednesday,25.994268980477223,50.01444251626898
Product_86,392,350,452,466,397,447,0,561,552,524,466,296,294,0,484,2022-04-16 06:32:00,Saturday,22.07950980392157,25.89735294117647
Product_d4,151,195,218,222,0,228,240,239,226,119,309,0,345,346,139,2022-04-24 12:38:00,Sunday,21.63182409012132,39.84149480069324
Product_de,16,12,16,0,0,0,0,15,14,0,18,14,3,11,0,2022-04-05 07:06:00,Tuesday,21.54230769230769,29.184615384615384
Product_ef,225,243,117,118,147,0,0,0,0,0,0,0,0,0,145,2022-03-24 18:30:00,Thursday,18.077916666666667,29.488958333333333
Product_be,76,47,0,0,58,30,37,50,49,53,0,52,15,0,0,2022-04-10 12:30:00,Sunday,23.84151761517615,28.932168021680216
Product_8b,5,1,1,1,1,1,0,56,56,56,56,56,47,0,0,2022-04-29 06:27:00,Friday,25.10683817062445,34.70689973614776
Product_9c,182,114,0,112,88,150,242,161,0,0,110,92,134,83,80,2022-04-26 06:38:00,Tuesday,27.59588184187663,46.71308861859253
Product_c1,26,14,0,0,57,61,72,83,87,0,0,81,90,81,85,2022-05-02 11:01:00,Monday,19.5439305856833,34.848841648590025
Product_a3,5,7,26,0,0,37,30,33,16,51,35,0,33,39,0,2022-05-08 06:39:00,Sunday,24.35029424491562,35.9906101254868
Product_aa,146,104,0,0,103,96,101,104,98,91,0,25,0,0,0,2022-04-10 06:31:00,Sunday,23.84151761517615,28.932168021680216
Product_a5,93,0,0,176,171,168,108,54,68,0,44,10,0,0,0,2022-04-26 15:34:00,Tuesday,27.59588184187663,46.71308861859253
Product_bb,1,0,0,0,0,7,0,0,0,14,0,9,0,0,0,2022-04-25 06:33:00,Monday,22.888778260869564,48.475965217391305
Product_9d,18,0,0,18,18,18,18,18,0,0,18,18,18,18,18,2022-05-10 15:38:00,Tuesday,22.93383847155884,27.198297872340422
Product_c2,144,128,0,0,128,128,128,128,128,0,0,80,80,80,80,2022-05-02 15:01:00,Monday,19.5439305856833,34.848841648590025
Product_f2,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,2022-04-15 11:27:00,Friday,20.67440052128584,34.83207211120765
Product_c1,40,27,41,34,51,0,0,101,100,103,95,119,95,0,96,2022-05-06 06:19:00,Friday,23.332711496746203,38.916793926247294
Product_9d,42,18,0,0,0,18,18,18,18,0,0,18,18,0,0,2022-04-18 15:31:00,Monday,20.38785553047404,26.115756207674945
Product_c6,1013,706,0,0,718,721,733,723,658,647,0,539,510,421,24,2022-04-12 06:31:00,Tuesday,24.04711317418214,46.974902740937225
Product_be,17,0,0,0,54,45,59,41,0,0,26,19,31,24,21,2022-04-22 06:00:00,Friday,20.91,42.03
Product_b4,0,0,0,0,3,25,0,5,15,15,30,0,0,0,0,2022-04-29 06:37:00,Friday,25.10683817062445,34.70689973614776
Product_b8,9,0,0,0,15,7,8,16,0,0,8,12,0,0,0,2022-04-19 12:08:00,Tuesday,24.445833333333336,22.118125000000003
Product_b4,0,0,0,18,15,30,15,20,0,0,22,46,19,0,0,2022-05-03 06:48:00,Tuesday,20.630825010855407,39.65812418584455
Product_ce,164,0,0,108,129,150,146,134,135,0,117,92,58,107,34,2022-05-03 07:02:00,Tuesday,20.630825010855407,39.65812418584455
Product_9a,40,45,19,6,0,0,32,44,37,73,83,0,0,47,13,2022-04-24 06:34:00,Sunday,21.63182409012132,39.84149480069324
Product_ce,106,142,114,134,189,217,0,226,131,24,15,69,185,0,87,2022-04-15 16:30:00,Friday,20.67440052128584,34.83207211120765
Product_d7,12,0,0,10,10,10,10,11,9,0,10,11,11,13,15,2022-05-10 15:03:00,Tuesday,22.93383847155884,27.198297872340422
Product_af,0,0,0,0,0,0,20,30,0,7,0,0,0,0,8,2022-04-30 11:57:00,Saturday,23.21602692140686,37.26727746417716
Product_ed,11,13,2,0,9,20,4,0,63,0,0,4,48,0,0,2022-04-25 06:33:00,Monday,22.888778260869564,48.475965217391305
Product_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-02 06:42:00,Monday,19.5439305856833,34.848841648590025
Product_a6,46,0,0,102,143,163,132,77,37,0,61,90,41,0,0,2022-05-10 15:38:00,Tuesday,22.93383847155884,27.198297872340422
Product_c6,1124,0,0,0,0,0,0,853,863,0,839,825,794,801,810,2022-04-07 05:54:00,Thursday,22.20712784588441,24.05949211908932
Product_93,17,36,54,0,28,0,0,0,0,0,0,1,28,24,6,2022-05-10 06:30:00,Tuesday,22.93383847155884,27.198297872340422
Product_d5,261,296,301,304,344,351,0,360,350,354,359,331,283,0,0,2022-04-29 16:38:00,Friday,25.10683817062445,34.70689973614776
Product_c9,275,0,0,235,221,223,236,220,188,0,184,205,275,18,0,2022-04-12 06:35:00,Tuesday,24.04711317418214,46.974902740937225
Product_d6,96,93,88,90,95,97,0,99,99,103,100,105,105,0,0,2022-04-29 06:27:00,Friday,25.10683817062445,34.70689973614776
Product_8d,5,1,1,1,1,1,0,56,56,56,56,56,56,0,0,2022-04-30 06:36:00,Saturday,23.21602692140686,37.26727746417716
Product_c6,1131,724,623,0,0,635,640,657,671,677,610,0,630,536,394,2022-04-09 06:42:00,Saturday,23.05534521158129,31.030677060133627
Product_d3,13,13,18,13,4,4,0,4,4,4,4,4,0,0,0,2022-05-06 06:19:00,Friday,23.332711496746203,38.916793926247294
Product_e6,40,2,9,16,21,0,0,21,6,7,6,10,0,0,24,2022-04-08 06:31:00,Friday,22.86332020997376,23.87544619422572
Product_c4,51,40,12,35,48,5,0,42,0,0,47,153,0,0,0,2022-04-29 06:27:00,Friday,25.10683817062445,34.70689973614776
Product_e6,21,0,51,48,28,30,13,0,0,23,65,23,35,4,0,2022-04-27 07:42:00,Wednesday,25.994268980477223,50.01444251626898
Product_ad,53,39,51,0,0,50,39,44,53,48,47,0,69,220,0,2022-04-24 06:44:00,Sunday,21.63182409012132,39.84149480069324
Product_96,91,92,0,119,119,122,124,122,0,0,124,144,158,162,171,2022-05-10 07:06:00,Tuesday,22.93383847155884,27.198297872340422
Product_b9,68,0,0,0,92,57,93,121,0,0,71,100,183,120,189,2022-04-21 05:58:00,Thursday,23.693998265394622,23.10624891587164
Product_9a,76,42,0,0,30,65,59,60,41,0,0,0,35,12,0,2022-04-10 11:33:00,Sunday,23.84151761517615,28.932168021680216
Product_9d,37,18,18,0,0,18,18,18,18,18,0,0,0,18,18,2022-04-09 11:58:00,Saturday,23.05534521158129,31.030677060133627
Product_ce,88,133,116,144,0,122,156,104,87,93,234,0,21,0,0,2022-04-24 07:14:00,Sunday,21.63182409012132,39.84149480069324
Product_f5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-03 16:03:00,Tuesday,20.630825010855407,39.65812418584455
Product_aa,87,86,0,0,98,61,40,79,35,51,0,44,40,25,399,2022-04-25 06:33:00,Monday,22.888778260869564,48.475965217391305
Product_a5,36,0,0,0,0,0,0,97,71,0,105,56,151,76,109,2022-04-01 06:03:00,Friday,19.2385,32.25075
Product_92,30,63,0,0,0,0,0,0,0,0,85,87,80,66,47,2022-04-01 06:03:00,Friday,19.2385,32.25075
Product_b2,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,2022-05-09 16:26:00,Monday,22.51669120831529,33.2242442615851
Product_91,0,10,0,3,1,1,5,0,0,0,0,0,0,1,0,2022-05-03 14:31:00,Tuesday,20.630825010855407,39.65812418584455
Product_9e,320,304,304,304,304,0,304,304,304,304,304,0,0,0,0,2022-04-30 15:57:00,Saturday,23.21602692140686,37.26727746417716
Product_f4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2022-04-07 08:37:00,Thursday,22.20712784588441,24.05949211908932
Product_9c,176,174,0,0,0,0,0,0,0,0,179,175,110,61,0,2022-04-07 05:54:00,Thursday,22.20712784588441,24.05949211908932
Product_97,25,19,0,0,52,54,29,28,39,0,0,0,62,72,53,2022-04-12 06:31:00,Tuesday,24.04711317418214,46.974902740937225
Product_ce,180,0,0,146,141,140,136,149,151,0,151,151,153,127,66,2022-05-10 06:32:00,Tuesday,22.93383847155884,27.198297872340422
Product_9e,324,304,304,304,304,0,0,304,304,304,304,304,0,0,0,2022-04-30 06:36:00,Saturday,23.21602692140686,37.26727746417716
Product_e9,0,1,0,1,0,0,0,0,0,0,0,0,0,188,32,2022-03-25 17:30:00,Friday,18.93392681838465,30.314096385542168
Product_e9,0,100,123,66,20,0,0,30,52,59,0,0,0,0,0,2022-04-07 09:55:00,Thursday,22.20712784588441,24.05949211908932
Product_9e,161,135,120,129,0,144,199,126,0,0,228,0,368,300,380,2022-04-25 06:32:00,Monday,22.888778260869564,48.475965217391305
Product_c8,16,16,126,126,0,0,126,126,126,126,126,126,0,126,126,2022-04-08 10:00:00,Friday,22.86332020997376,23.87544619422572
Product_a0,538,496,496,496,496,0,0,0,544,544,544,544,0,0,544,2022-04-16 06:32:00,Saturday,22.07950980392157,25.89735294117647
Product_a0,608,544,0,544,544,544,544,544,0,0,544,544,544,544,544,2022-04-27 07:06:00,Wednesday,25.994268980477223,50.01444251626898
Product_c5,290,185,166,0,0,0,352,350,348,345,331,0,334,383,381,2022-04-17 18:34:00,Sunday,19.585171755725188,32.27125954198473
Product_a6,53,0,0,0,83,69,15,1,0,0,67,84,39,37,117,2022-04-21 06:29:00,Thursday,23.693998265394622,23.10624891587164
Product_8a,141,96,85,88,97,97,0,91,99,104,100,123,94,0,101,2022-04-07 08:37:00,Thursday,22.20712784588441,24.05949211908932
Product_96,125,158,0,0,117,118,131,120,129,0,0,0,186,145,118,2022-04-10 12:30:00,Sunday,23.84151761517615,28.932168021680216
Product_ba,165,184,146,157,0,0,126,88,42,119,127,0,0,283,279,2022-05-01 06:32:00,Sunday,22.293566160520605,40.38777006507592
Product_d6,82,82,76,81,94,96,0,101,101,101,101,101,105,0,105,2022-05-06 14:33:00,Friday,23.332711496746203,38.916793926247294
Product_8a,113,0,0,88,85,87,92,96,97,0,90,89,96,111,100,2022-04-13 07:05:00,Wednesday,25.927187362878456,44.35292233435717
Product_b9,60,52,0,0,0,89,60,105,117,58,0,116,181,139,155,2022-04-18 17:32:00,Monday,20.38785553047404,26.115756207674945
Product_ae,11,16,7,7,2,13,0,20,23,17,79,4,0,0,0,2022-04-30 06:36:00,Saturday,23.21602692140686,37.26727746417716
Product_d3,13,13,0,0,18,14,4,7,10,8,0,7,9,2,0,2022-05-09 16:26:00,Monday,22.51669120831529,33.2242442615851
Product_ef,392,215,0,0,212,131,168,145,305,0,0,186,76,74,76,2022-05-09 16:26:00,Monday,22.51669120831529,33.2242442615851
Product_ef,101,0,0,0,123,169,199,120,0,0,124,83,105,65,56,2022-04-19 06:37:00,Tuesday,24.445833333333336,22.118125000000003
Product_e7,19,8,8,12,7,0,0,57,56,26,19,4,0,0,24,2022-04-30 06:36:00,Saturday,23.21602692140686,37.26727746417716
Product_cd,69,104,0,0,94,28,21,19,9,0,0,0,0,3,0,2022-05-02 11:01:00,Monday,19.5439305856833,34.848841648590025
Product_ad,0,0,46,16,35,52,42,50,0,53,32,43,135,196,0,2022-04-13 08:35:00,Wednesday,25.927187362878456,44.35292233435717
Product_bb,0,0,0,0,0,0,0,2,0,0,0,0,0,18,18,2022-04-05 07:06:00,Tuesday,21.54230769230769,29.184615384615384
Product_a0,684,720,0,0,0,0,0,0,0,0,480,480,480,480,0,2022-03-31 06:01:00,Thursday,24.5975641025641,43.14782051282051
Product_dd,20,1,0,14,33,0,0,29,0,0,1,1,0,0,0,2022-05-06 14:33:00,Friday,23.332711496746203,38.916793926247294
Product_a6,39,43,0,0,114,117,143,78,117,18,0,49,122,69,0,2022-05-09 15:30:00,Monday,22.51669120831529,33.2242442615851
Product_9f,194,192,191,193,194,0,172,171,181,181,174,0,0,166,169,2022-05-07 06:33:00,Saturday,25.00492634315425,41.422474003466206
Product_dd,24,0,0,0,1,1,0,0,0,0,0,0,0,1,4,2022-04-22 06:28:00,Friday,20.91,42.03
Product_af,0,0,0,20,30,7,0,0,0,0,0,0,8,0,0,2022-05-03 12:31:00,Tuesday,20.630825010855407,39.65812418584455
Product_96,151,131,0,0,132,99,89,105,0,0,123,133,141,191,159,2022-04-19 06:35:00,Tuesday,24.445833333333336,22.118125000000003
Product_99,176,170,142,122,116,0,113,112,45,30,254,213,0,84,210,2022-04-30 11:57:00,Saturday,23.21602692140686,37.26727746417716
Product_d0,0,0,0,0,0,13,8,19,0,8,4,14,13,11,0,2022-04-14 07:03:00,Thursday,21.62528200537153,37.15836168307968
Product_f5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-05-07 06:33:00,Saturday,25.00492634315425,41.422474003466206
Product_e0,642,550,0,0,586,586,586,586,586,0,0,586,586,586,586,2022-05-09 15:30:00,Monday,22.51669120831529,33.2242442615851
Product_d1,161,73,0,0,48,49,33,25,28,28,0,12,0,0,0,2022-04-10 15:34:00,Sunday,23.84151761517615,28.932168021680216
Product_85,9,27,0,0,5,0,0,0,0,0,0,9,5,0,0,2022-04-19 06:37:00,Tuesday,24.445833333333336,22.118125000000003
Product_b2,7,2,3,0,0,0,0,0,5,4,0,0,0,0,1,2022-04-17 06:00:00,Sunday,19.585171755725188,32.27125954198473
Product_cc,31,16,0,0,0,10,38,10,20,31,0,30,34,33,63,2022-04-10 17:34:00,Sunday,23.84151761517615,28.932168021680216
Product_86,638,598,449,544,503,477,0,534,522,545,493,503,189,0,0,2022-05-06 06:32:00,Friday,23.332711496746203,38.916793926247294
Product_e9,47,34,5,0,0,25,27,93,92,71,0,0,0,0,0,2022-04-09 06:42:00,Saturday,23.05534521158129,31.030677060133627
Product_9b,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2022-05-02 11:01:00,Monday,19.5439305856833,34.848841648590025
Product_ed,22,2,0,0,0,0,0,0,11,14,0,0,0,0,10,2022-04-17 12:26:00,Sunday,19.585171755725188,32.27125954198473
Product_a5,104,0,0,67,35,26,18,47,0,0,15,114,89,78,107,2022-05-03 11:06:00,Tuesday,20.630825010855407,39.65812418584455
Product_c8,164,128,0,0,77,77,77,77,77,77,0,77,77,77,77,2022-05-09 06:31:00,Monday,22.51669120831529,33.2242442615851
Product_a2,420,189,208,279,0,0,175,286,255,242,259,312,0,174,77,2022-04-08 10:00:00,Friday,22.86332020997376,23.87544619422572
Product_a8,2,0,0,0,0,0,0,0,0,0,33,22,59,34,5,2022-04-22 06:28:00,Friday,20.91,42.03
Product_87,62,0,0,0,0,0,0,0,0,0,48,13,69,112,140,2022-03-28 06:23:00,Monday,19.345116279069767,22.69581395348837
Product_97,0,0,34,0,47,39,40,39,34,0,0,28,30,9,10,2022-05-09 12:26:00,Monday,22.51669120831529,33.2242442615851
Product_c5,0,0,429,359,358,346,355,345,0,345,335,345,458,204,0,2022-04-14 07:03:00,Thursday,21.62528200537153,37.15836168307968
Product_9a,76,42,0,0,30,65,59,60,41,0,0,0,35,12,0,2022-04-10 06:31:00,Sunday,23.84151761517615,28.932168021680216
Product_bc,228,0,0,0,0,0,0,166,167,0,150,120,210,137,119,2022-03-31 06:01:00,Thursday,24.5975641025641,43.14782051282051
Product_e5,99,0,0,0,66,76,96,80,0,0,88,89,80,44,109,2022-04-23 06:30:00,Saturday,24.4842132639792,40.82117035110533
Product_ab,36,0,0,50,20,28,22,34,35,0,37,49,66,78,308,2022-05-10 15:38:00,Tuesday,22.93383847155884,27.198297872340422
Product_a8,0,0,2,0,0,0,0,0,0,0,0,0,58,95,0,2022-04-15 05:54:00,Friday,20.67440052128584,34.83207211120765
Product_cc,42,0,0,34,0,0,62,48,30,0,28,33,42,71,82,2022-05-03 12:31:00,Tuesday,20.630825010855407,39.65812418584455
Product_ab,24,0,0,0,0,0,0,33,15,0,27,26,15,53,61,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_bd,1,28,30,0,0,21,34,46,21,8,3,0,15,14,1,2022-04-09 11:58:00,Saturday,23.05534521158129,31.030677060133627
Product_e3,276,277,246,267,317,224,0,250,273,0,277,277,215,122,250,2022-04-03 06:00:00,Sunday,18.52578947368421,31.69815789473684
Product_ec,102,0,0,46,113,143,127,110,0,0,75,38,86,208,73,2022-05-10 15:03:00,Tuesday,22.93383847155884,27.198297872340422
Product_b2,7,0,0,0,0,0,0,3,7,0,39,6,0,7,4,2022-04-01 06:31:00,Friday,19.2385,32.25075
Product_b9,93,34,32,47,0,0,0,93,66,111,106,62,0,184,239,2022-04-17 06:00:00,Sunday,19.585171755725188,32.27125954198473
Product_9e,0,0,216,187,176,169,128,102,0,14,35,317,0,25,365,2022-04-29 06:01:00,Friday,25.10683817062445,34.70689973614776
Product_e8,21,0,0,0,0,0,0,0,0,0,95,3,11,6,0,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_bf,11,2,1,0,0,0,15,15,25,22,26,0,23,28,30,2022-04-17 18:34:00,Sunday,19.585171755725188,32.27125954198473
Product_bf,25,0,0,43,67,26,27,19,0,0,20,17,22,7,0,2022-05-03 06:48:00,Tuesday,20.630825010855407,39.65812418584455
Product_ec,16,0,0,0,5,65,148,118,101,0,0,72,163,312,196,2022-04-10 15:34:00,Sunday,23.84151761517615,28.932168021680216
Product_dd,15,0,8,44,0,0,24,0,0,0,0,0,0,0,0,2022-05-07 06:33:00,Saturday,25.00492634315425,41.422474003466206
Product_b7,91,0,0,0,0,0,0,74,40,0,22,14,27,45,36,2022-04-04 06:05:00,Monday,17.395576923076923,37.58807692307692
Product_c1,26,14,0,0,57,61,72,83,87,0,0,81,90,81,85,2022-05-02 15:01:00,Monday,19.5439305856833,34.848841648590025
Product_9e,174,122,0,0,114,127,136,138,139,139,0,125,128,135,126,2022-05-09 15:30:00,Monday,22.51669120831529,33.2242442615851
Product_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2022-05-03 11:06:00,Tuesday,20.630825010855407,39.65812418584455
Product_ca,4,20,0,0,52,59,52,45,66,50,0,29,0,0,0,2022-04-10 06:31:00,Sunday,23.84151761517615,28.932168021680216
Product_98,39,44,0,36,41,54,87,63,0,0,24,0,8,13,13,2022-05-03 16:03:00,Tuesday,20.630825010855407,39.65812418584455
Product_d9,13,3,0,0,0,0,0,2,2,0,0,4,13,1,0,2022-04-04 06:33:00,Monday,17.395576923076923,37.58807692307692
Product_cb,408,0,0,387,395,352,345,292,0,0,295,306,317,300,343,2022-05-03 14:31:00,Tuesday,20.630825010855407,39.65812418584455
Product_e1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-03-27 17:06:00,Sunday,22.076666666666668,37.06
Product_ba,82,112,0,0,81,182,151,66,81,110,0,135,126,116,0,2022-04-10 17:34:00,Sunday,23.84151761517615,28.932168021680216
Product_f0,6,1,0,0,0,0,9,0,0,0,0,0,0,0,0,2022-04-12 06:31:00,Tuesday,24.04711317418214,46.974902740937225
Product_87,41,51,0,0,41,15,14,103,105,0,0,57,107,109,87,2022-03-27 06:32:00,Sunday,22.076666666666668,37.06
Product_d0,7,1,0,0,0,0,15,10,14,14,12,13,0,12,0,2022-04-08 06:37:00,Friday,22.86332020997376,23.87544619422572
Product_b0,7,0,0,0,0,0,0,1,0,0,17,11,4,0,0,2022-03-28 06:23:00,Monday,19.345116279069767,22.69581395348837
Product_87,62,0,0,0,0,0,0,0,0,0,48,13,69,112,140,2022-03-28 06:32:00,Monday,19.345116279069767,22.69581395348837
Product_95,152,128,140,0,158,141,132,125,121,0,0,5,6,122,89,2022-05-02 11:01:00,Monday,19.5439305856833,34.848841648590025
Product_93,28,49,0,0,30,10,16,17,17,0,0,0,19,16,21,2022-04-10 12:30:00,Sunday,23.84151761517615,28.932168021680216
Product_ca,40,0,0,0,50,46,44,51,0,0,44,22,29,59,0,2022-04-20 07:05:00,Wednesday,22.118696219035204,22.47946544980444
Product_cd,103,0,0,71,49,28,20,19,10,0,0,0,0,3,0,2022-05-03 07:02:00,Tuesday,20.630825010855407,39.65812418584455
Product_dd,26,0,0,0,0,0,0,5,13,61,32,0,0,0,0,2022-04-07 08:37:00,Thursday,22.20712784588441,24.05949211908932
Product_b5,0,0,0,0,0,0,0,0,5,10,0,5,4,19,0,2022-03-27 17:06:00,Sunday,22.076666666666668,37.06
Product_c1,59,20,0,0,58,55,45,75,47,38,0,44,48,55,35,2022-03-27 06:38:00,Sunday,22.076666666666668,37.06
Product_9c,176,174,0,0,0,0,0,0,0,0,179,175,110,61,0,2022-04-04 06:33:00,Monday,17.395576923076923,37.58807692307692
Product_8d,29,25,1,0,0,1,1,1,1,1,1,0,0,1,1,2022-04-09 06:42:00,Saturday,23.05534521158129,31.030677060133627
Product_95,51,59,0,0,55,63,78,83,56,0,0,0,0,23,48,2022-04-10 06:31:00,Sunday,23.84151761517615,28.932168021680216
Product_ce,134,0,0,0,54,42,127,120,140,0,123,109,129,96,214,2022-04-21 06:29:00,Thursday,23.693998265394622,23.10624891587164
Product_ea,47,1,1,28,3,0,0,74,73,88,35,12,0,0,11,2022-04-29 06:37:00,Friday,25.10683817062445,34.70689973614776
Product_8d,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-03-29 07:13:00,Tuesday,19.264869029275808,26.678520801232665
Product_b0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,2022-04-26 15:34:00,Tuesday,27.59588184187663,46.71308861859253
Product_ae,4,5,0,0,2,1,0,13,11,8,0,8,5,4,6,2022-03-27 06:38:00,Sunday,22.076666666666668,37.06
Product_af,0,0,0,0,0,20,30,0,7,0,0,0,0,0,8,2022-05-01 06:36:00,Sunday,22.293566160520605,40.38777006507592
Product_95,152,128,140,0,158,141,132,125,121,0,0,5,6,122,89,2022-05-02 06:42:00,Monday,19.5439305856833,34.848841648590025
Product_9e,354,330,330,0,304,304,304,304,304,0,0,304,304,304,304,2022-04-26 06:30:00,Tuesday,27.59588184187663,46.71308861859253
Product_a5,145,58,28,41,0,0,0,56,70,19,75,148,0,265,63,2022-04-17 06:29:00,Sunday,19.585171755725188,32.27125954198473
Product_e4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2022-04-06 06:28:00,Wednesday,23.31573120494336,23.293002059732235
Product_ee,500,0,0,0,0,0,0,0,0,0,348,532,540,527,526,2022-03-29 07:13:00,Tuesday,19.264869029275808,26.678520801232665
Product_c2,0,0,126,126,126,126,0,126,126,126,126,126,126,0,126,2022-04-15 06:26:00,Friday,20.67440052128584,34.83207211120765
Product_c5,422,361,349,346,345,344,0,297,343,253,313,381,98,0,0,2022-03-24 18:30:00,Thursday,18.077916666666667,29.488958333333333
Product_88,239,211,269,259,245,0,226,189,240,260,295,296,0,419,270,2022-04-23 11:34:00,Saturday,24.4842132639792,40.82117035110533
Product_dd,0,0,0,0,0,5,2,0,6,0,0,2,1,4,12,2022-04-25 16:30:00,Monday,22.888778260869564,48.475965217391305
Product_93,12,11,35,37,0,0,28,9,8,12,12,0,0,0,13,2022-04-08 12:00:00,Friday,22.86332020997376,23.87544619422572
Product_cb,384,0,0,0,0,0,0,335,337,0,335,336,346,304,304,2022-04-05 07:06:00,Tuesday,21.54230769230769,29.184615384615384
Product_9f,208,192,164,182,175,0,0,141,164,187,175,0,0,198,123,2022-04-17 06:29:00,Sunday,19.585171755725188,32.27125954198473
Product_ce,189,143,0,0,151,137,132,137,131,93,0,101,71,20,92,2022-05-09 12:26:00,Monday,22.51669120831529,33.2242442615851
Product_ba,135,134,85,68,96,71,0,134,161,73,52,1,0,0,34,2022-04-07 12:58:00,Thursday,22.20712784588441,24.05949211908932
Product_b4,1,0,0,0,0,0,0,0,0,0,2,2,5,5,20,2022-03-31 06:01:00,Thursday,24.5975641025641,43.14782051282051
Product_da,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,2022-03-25 06:05:00,Friday,18.93392681838465,30.314096385542168
Product_f5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-26 15:34:00,Tuesday,27.59588184187663,46.71308861859253
Product_99,196,183,139,83,78,109,0,108,114,145,216,300,322,0,380,2022-05-06 17:29:00,Friday,23.332711496746203,38.916793926247294
Product_e9,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-23 06:30:00,Saturday,24.4842132639792,40.82117035110533
